,chromosome,start,end,GC,AT,N
16331,chr10,89600001,89700000,0.37247,0.62753,0
16332,chr10,89700001,89800000,0.37698,0.62302,0
16333,chr10,89800001,89900000,0.41445,0.58555,0
16334,chr10,89900001,90000000,0.39618,0.60382,0
16335,chr10,90000001,90100000,0.38803,0.61197,0
16336,chr10,90100001,90200000,0.3652,0.6348,0
16337,chr10,90200001,90300000,0.36799,0.63201,0
16338,chr10,90300001,90400000,0.35989,0.64011,0
16339,chr10,90400001,90500000,0.36351,0.63649,0
16340,chr10,90500001,90600000,0.37476,0.62524,0
16341,chr10,90600001,90700000,0.38558,0.61442,0
16342,chr10,90700001,90800000,0.39339,0.60661,0
16343,chr10,90800001,90900000,0.36923,0.63077,0
16344,chr10,90900001,91000000,0.38928,0.61072,0
16345,chr10,91000001,91100000,0.41445,0.58555,0
16346,chr10,91100001,91200000,0.41238,0.58762,0
16347,chr10,91200001,91300000,0.40237,0.59763,0
16348,chr10,91300001,91400000,0.39398,0.60602,0
16349,chr10,91400001,91500000,0.38089,0.61911,0
16350,chr10,91500001,91600000,0.38338,0.61662,0
16351,chr10,91600001,91700000,0.39015,0.60985,0
16352,chr10,91700001,91800000,0.3747,0.6253,0
16353,chr10,91800001,91900000,0.38518,0.61482,0
16354,chr10,91900001,92000000,0.37615,0.62385,0
16355,chr10,92000001,92100000,0.37283,0.62717,0
16356,chr10,92100001,92200000,0.37443,0.62557,0
16357,chr10,92200001,92300000,0.36396,0.63604,0
16358,chr10,92300001,92400000,0.37974,0.62026,0
16359,chr10,92400001,92500000,0.37445,0.62555,0
16360,chr10,92500001,92600000,0.40516,0.59484,0
16361,chr10,92600001,92700000,0.39752,0.60248,0
16362,chr10,92700001,92800000,0.41367,0.58633,0
16363,chr10,92800001,92900000,0.40615,0.59385,0
16364,chr10,92900001,93000000,0.40301,0.59699,0
16365,chr10,93000001,93100000,0.39592,0.60408,0
16366,chr10,93100001,93200000,0.38689,0.61311,0
16367,chr10,93200001,93300000,0.37502,0.62498,0
16368,chr10,93300001,93400000,0.42779,0.57221,0
16369,chr10,93400001,93500000,0.3991,0.6009,0
16370,chr10,93500001,93600000,0.38637,0.61363,0
16371,chr10,93600001,93700000,0.39363,0.60637,0
16372,chr10,93700001,93800000,0.37372,0.62628,0
16373,chr10,93800001,93900000,0.41519,0.58481,0
16374,chr10,93900001,94000000,0.40099,0.59901,0
16375,chr10,94000001,94100000,0.41241,0.58759,0
16376,chr10,94100001,94200000,0.44465,0.55535,0
16377,chr10,94200001,94300000,0.40617,0.59383,0
16378,chr10,94300001,94400000,0.41771,0.58229,0
16379,chr10,94400001,94500000,0.43229,0.56771,0
16380,chr10,94500001,94600000,0.42031,0.57969,0
16381,chr10,94600001,94700000,0.36972,0.63028,0
16382,chr10,94700001,94800000,0.37286,0.62714,0
16383,chr10,94800001,94900000,0.45279,0.54721,0
16384,chr10,94900001,95000000,0.42877,0.57123,0
16385,chr10,95000001,95100000,0.44839,0.55161,0
16386,chr10,95100001,95200000,0.43406,0.56594,0
16387,chr10,95200001,95300000,0.42796,0.57204,0
16388,chr10,95300001,95400000,0.4532,0.5468,0
16389,chr10,95400001,95500000,0.37985,0.62015,0
16390,chr10,95500001,95600000,0.41753,0.58247,0
16391,chr10,95600001,95700000,0.41217,0.58783,0
16392,chr10,95700001,95800000,0.40885,0.59115,0
16393,chr10,95800001,95900000,0.41375,0.58625,0
16394,chr10,95900001,96000000,0.41307,0.58693,0
16395,chr10,96000001,96100000,0.40748,0.59252,0
16396,chr10,96100001,96200000,0.40275,0.59725,0
16397,chr10,96200001,96300000,0.37952,0.62048,0
16398,chr10,96300001,96400000,0.39662,0.60338,0
16399,chr10,96400001,96500000,0.39211,0.60789,0
16400,chr10,96500001,96600000,0.39409,0.60591,0
16401,chr10,96600001,96700000,0.37376,0.62624,0
16402,chr10,96700001,96800000,0.38027,0.61973,0
16403,chr10,96800001,96900000,0.37684,0.62316,0
16404,chr10,96900001,97000000,0.40317,0.59683,0
16405,chr10,97000001,97100000,0.44321,0.55679,0
16406,chr10,97100001,97200000,0.44575,0.55425,0
16407,chr10,97200001,97300000,0.43613,0.56387,0
16408,chr10,97300001,97400000,0.44486,0.55514,0
16409,chr10,97400001,97500000,0.41079,0.58921,0
16410,chr10,97500001,97600000,0.40646,0.59354,0
16411,chr10,97600001,97700000,0.39788,0.60212,0
16412,chr10,97700001,97800000,0.37923,0.62077,0
16413,chr10,97800001,97900000,0.38504,0.61496,0
16414,chr10,97900001,98000000,0.4048,0.5952,0
16415,chr10,98000001,98100000,0.42009,0.57991,0
16416,chr10,98100001,98200000,0.45086,0.54914,0
16417,chr10,98200001,98300000,0.43887,0.56113,0
16418,chr10,98300001,98400000,0.41488,0.58512,0
16419,chr10,98400001,98500000,0.44385,0.55615,0
16420,chr10,98600001,98700000,0.39227,0.60773,0
16421,chr10,98700001,98800000,0.44388,0.55612,0
16422,chr10,98800001,98900000,0.50638,0.49362,0
16423,chr10,98900001,99000000,0.47611,0.52389,0
16424,chr10,99000001,99100000,0.45812,0.54188,0
16425,chr10,99100001,99200000,0.49687,0.50313,0
16426,chr10,99200001,99300000,0.48046,0.51954,0
16427,chr10,99300001,99400000,0.482,0.518,0
16428,chr10,99400001,99500000,0.47324,0.52676,0
16429,chr10,99500001,99600000,0.49977,0.50023,0
16430,chr10,99600001,99700000,0.50652,0.49348,0
16431,chr10,99700001,99800000,0.4579,0.5421,0
16432,chr10,99800001,99900000,0.44524,0.55476,0
16433,chr10,99900001,100000000,0.37635,0.62365,0
16434,chr10,100000001,100100000,0.47833,0.52167,0
16435,chr10,100100001,100200000,0.48386,0.51614,0
16436,chr10,100200001,100300000,0.41812,0.58188,0
16437,chr10,100300001,100400000,0.40226,0.59774,0
16438,chr10,100400001,100500000,0.37783,0.62217,0
16439,chr10,100500001,100600000,0.36995,0.63005,0
16440,chr10,100600001,100700000,0.37558,0.62442,0
16441,chr10,100700001,100800000,0.37587,0.62413,0
16442,chr10,100800001,100900000,0.37661,0.62339,0
16443,chr10,100900001,101000000,0.38884,0.61116,0
16444,chr10,101000001,101100000,0.40729,0.59271,0
16445,chr10,101100001,101200000,0.43413,0.56587,0
16446,chr10,101200001,101300000,0.43783,0.56217,0
16447,chr10,101300001,101400000,0.44325,0.55675,0
16448,chr10,101400001,101500000,0.40685,0.59315,0
16449,chr10,101500001,101600000,0.4242,0.5758,0
16450,chr10,101600001,101700000,0.44546,0.55454,0
16451,chr10,101700001,101800000,0.43413,0.56587,0
16452,chr10,101800001,101900000,0.43933,0.56067,0
16453,chr10,101900001,102000000,0.39516,0.60484,0
16454,chr10,102000001,102100000,0.44865,0.55135,0
16455,chr10,102100001,102200000,0.44637,0.55363,0
16456,chr10,102200001,102300000,0.44383,0.55617,0
16457,chr10,102300001,102400000,0.46581,0.53419,0
16458,chr10,102400001,102500000,0.50557,0.49443,0
16459,chr10,102500001,102600000,0.50685,0.49315,0
16460,chr10,102600001,102700000,0.44348,0.55652,0
16461,chr10,102700001,102800000,0.50893,0.49107,0
16462,chr10,102800001,102900000,0.51773,0.48227,0
16463,chr10,102900001,103000000,0.49912,0.50088,0
16464,chr10,103000001,103100000,0.4917,0.5083,0
16465,chr10,103100001,103200000,0.39991,0.60009,0
16466,chr10,103200001,103300000,0.38226,0.61774,0
16467,chr10,103300001,103400000,0.48966,0.51034,0
16468,chr10,103400001,103500000,0.43717,0.56283,0
16469,chr10,103500001,103600000,0.48751,0.51249,0
16470,chr10,103600001,103700000,0.42895,0.57105,0
16471,chr10,103700001,103800000,0.42115,0.57885,0
16472,chr10,103800001,103900000,0.49567,0.50433,0
16473,chr10,103900001,104000000,0.47367,0.52633,0
16474,chr10,104000001,104100000,0.42622,0.57378,0
16475,chr10,104100001,104200000,0.52072,0.47928,0
16476,chr10,104200001,104300000,0.48933,0.51067,0
16477,chr10,104300001,104400000,0.4816,0.5184,0
16478,chr10,104400001,104500000,0.49263,0.50737,0
16479,chr10,104500001,104600000,0.47386,0.52614,0
16480,chr10,104600001,104700000,0.43435,0.56565,0
16481,chr10,104700001,104800000,0.41628,0.58372,0
16482,chr10,104800001,104900000,0.42431,0.57569,0
16483,chr10,104900001,105000000,0.42422,0.57578,0
16484,chr10,105000001,105100000,0.44595,0.55405,0
16485,chr10,105100001,105200000,0.44938,0.55062,0
16486,chr10,105200001,105300000,0.50125,0.49875,0
16487,chr10,105300001,105400000,0.53459,0.46541,0
16488,chr10,105400001,105500000,0.52806,0.47194,0
16489,chr10,105500001,105600000,0.49564,0.50436,0
16490,chr10,105600001,105700000,0.44457,0.55543,0
16491,chr10,105700001,105800000,0.38809,0.61191,0
16492,chr10,105800001,105900000,0.42289,0.57711,0
16493,chr10,105900001,106000000,0.39777,0.60223,0
16494,chr10,106000001,106100000,0.45891,0.54109,0
16495,chr10,106100001,106200000,0.40322,0.59678,0
16496,chr10,106200001,106300000,0.43184,0.56816,0
16497,chr10,106300001,106400000,0.4256,0.5744,0
16498,chr10,106400001,106500000,0.42803,0.57197,0
16499,chr10,106500001,106600000,0.42444,0.57556,0
16500,chr10,106600001,106700000,0.41479,0.58521,0
16501,chr10,106700001,106800000,0.39708,0.60292,0
16502,chr10,106800001,106900000,0.40097,0.59903,0
16503,chr10,106900001,107000000,0.39585,0.60415,0
16504,chr10,107000001,107100000,0.38942,0.61058,0
16505,chr10,107100001,107200000,0.38275,0.61725,0
16506,chr10,107200001,107300000,0.37109,0.62891,0
16507,chr10,107300001,107400000,0.38124,0.61876,0
16508,chr10,107400001,107500000,0.39018,0.60982,0
16509,chr10,107500001,107600000,0.38327,0.61673,0
16510,chr10,107600001,107700000,0.3737,0.6263,0
16511,chr10,107700001,107800000,0.37776,0.62224,0
16512,chr10,107800001,107900000,0.35845,0.64155,0
16513,chr10,107900001,108000000,0.36433,0.63567,0
16514,chr10,108000001,108100000,0.37409,0.62591,0
16515,chr10,108100001,108200000,0.36756,0.63244,0
16516,chr10,108200001,108300000,0.37127,0.62873,0
16517,chr10,108300001,108400000,0.40846,0.59154,0
16518,chr10,108400001,108500000,0.39818,0.60182,0
16519,chr10,108500001,108600000,0.40082,0.59918,0
16520,chr10,108600001,108700000,0.40272,0.59728,0
16521,chr10,108700001,108800000,0.40699,0.59301,0
16522,chr10,108800001,108900000,0.38634,0.61366,0
16523,chr10,108900001,109000000,0.39093,0.60907,0
16524,chr10,109000001,109100000,0.36766,0.63234,0
16525,chr10,109100001,109200000,0.37021,0.62979,0
16526,chr10,109200001,109300000,0.38025,0.61975,0
16527,chr10,109300001,109400000,0.36741,0.63259,0
16528,chr10,109400001,109500000,0.36838,0.63162,0
16529,chr10,109500001,109600000,0.36342,0.63658,0
16530,chr10,109600001,109700000,0.37058,0.62942,0
16531,chr10,109700001,109800000,0.37625,0.62375,0
16532,chr10,109800001,109900000,0.37519,0.62481,0
16533,chr10,109900001,110000000,0.36355,0.63645,0
16534,chr10,110000001,110100000,0.36464,0.63536,0
16535,chr10,110100001,110200000,0.3752,0.6248,0
16536,chr10,110200001,110300000,0.37912,0.62088,0
16537,chr10,110300001,110400000,0.37313,0.62687,0
16538,chr10,110400001,110500000,0.37166,0.62834,0
16539,chr10,110500001,110600000,0.37354,0.62646,0
16540,chr10,110600001,110700000,0.36743,0.63257,0
16541,chr10,110700001,110800000,0.37488,0.62512,0
16542,chr10,110800001,110900000,0.39125,0.60875,0
16543,chr10,110900001,111000000,0.38547,0.61453,0
16544,chr10,111000001,111100000,0.38945,0.61055,0
16545,chr10,111100001,111200000,0.38433,0.61567,0
16546,chr10,111200001,111300000,0.39011,0.60989,0
16547,chr10,111300001,111400000,0.39642,0.60358,0
16548,chr10,111400001,111500000,0.4026,0.5974,0
16549,chr10,111500001,111600000,0.40139,0.59861,0
16550,chr10,111600001,111700000,0.44083,0.55917,0
16551,chr10,111700001,111800000,0.4098,0.5902,0
16552,chr10,111800001,111900000,0.37969,0.62031,0
16553,chr10,111900001,112000000,0.45029,0.54971,0
16554,chr10,112000001,112100000,0.38964,0.61036,0
16555,chr10,112100001,112200000,0.48047,0.51953,0
16556,chr10,112200001,112300000,0.46706,0.53294,0
16557,chr10,112300001,112400000,0.40267,0.59733,0
16558,chr10,112400001,112500000,0.42796,0.57204,0
16559,chr10,112500001,112600000,0.45295,0.54705,0
16560,chr10,112600001,112700000,0.39343,0.60657,0
16561,chr10,112700001,112800000,0.3524,0.6476,0
16562,chr10,112800001,112900000,0.4461,0.5539,0
16563,chr10,112900001,113000000,0.40391,0.59609,0
16564,chr10,113000001,113100000,0.4036,0.5964,0
16565,chr10,113100001,113200000,0.39421,0.60579,0
16566,chr10,113200001,113300000,0.4075,0.5925,0
16567,chr10,113300001,113400000,0.3984,0.6016,0
16568,chr10,113400001,113500000,0.38572,0.61428,0
16569,chr10,113500001,113600000,0.39145,0.60855,0
16570,chr10,113600001,113700000,0.3972,0.6028,0
16571,chr10,113700001,113800000,0.41085,0.58915,0
16572,chr10,113800001,113900000,0.43362,0.56638,0
16573,chr10,113900001,114000000,0.41422,0.58578,0
16574,chr10,114000001,114100000,0.43133,0.56867,0
16575,chr10,114100001,114200000,0.43727,0.56273,0
16576,chr10,114200001,114300000,0.3686,0.6314,0
16577,chr10,114300001,114400000,0.37981,0.62019,0
16578,chr10,114400001,114500000,0.39526,0.60474,0
16579,chr10,114500001,114600000,0.44462,0.55538,0
16580,chr10,114600001,114700000,0.44658,0.55342,0
16581,chr10,114700001,114800000,0.45412,0.54588,0
16582,chr10,114800001,114900000,0.43752,0.56248,0
16583,chr10,114900001,115000000,0.42941,0.57059,0
16584,chr10,115000001,115100000,0.44349,0.55651,0
16585,chr10,115100001,115200000,0.43973,0.56027,0
16586,chr10,115200001,115300000,0.43752,0.56248,0
16587,chr10,115300001,115400000,0.45903,0.54097,0
16588,chr10,115400001,115500000,0.42325,0.57675,0
16589,chr10,115500001,115600000,0.40678,0.59322,0
16590,chr10,115600001,115700000,0.37072,0.62928,0
16591,chr10,115700001,115800000,0.43082,0.56918,0
16592,chr10,115800001,115900000,0.42154,0.57846,0
16593,chr10,115900001,116000000,0.39351,0.60649,0
16594,chr10,116000001,116100000,0.49188,0.50811,0
16595,chr10,116100001,116200000,0.45883,0.54117,0
16596,chr10,116200001,116300000,0.42338,0.57662,0
16597,chr10,116300001,116400000,0.43074,0.56926,0
16598,chr10,116400001,116500000,0.40939,0.59061,0
16599,chr10,116500001,116600000,0.41074,0.58926,0
16600,chr10,116600001,116700000,0.40294,0.59706,0
16601,chr10,116700001,116800000,0.39571,0.60429,0
16602,chr10,116800001,116900000,0.38948,0.61052,0
16603,chr10,116900001,117000000,0.34146,0.65854,0
16604,chr10,117000001,117100000,0.35381,0.64619,0
16605,chr10,117100001,117200000,0.34195,0.65805,0
16606,chr10,117200001,117300000,0.34421,0.65579,0
16607,chr10,117300001,117400000,0.34479,0.65521,0
16608,chr10,117400001,117500000,0.34747,0.65253,0
16609,chr10,117500001,117600000,0.3666,0.6334,0
16610,chr10,117600001,117700000,0.3825,0.6175,0
16611,chr10,117700001,117800000,0.42178,0.57822,0
16612,chr10,117800001,117900000,0.44649,0.55351,0
16613,chr10,117900001,118000000,0.43087,0.56913,0
16614,chr10,118000001,118100000,0.40577,0.59423,0
16615,chr10,118100001,118200000,0.36387,0.63613,0
16616,chr10,118200001,118300000,0.40243,0.59757,0
16617,chr10,118300001,118400000,0.42642,0.57358,0
16618,chr10,118400001,118500000,0.4716,0.5284,0
16619,chr10,118500001,118600000,0.47727,0.52273,0
16620,chr10,118600001,118700000,0.40242,0.59758,0
16621,chr10,118700001,118800000,0.38878,0.61122,0
16622,chr10,118800001,118900000,0.4162,0.5838,0
16623,chr10,118900001,119000000,0.47505,0.52495,0
16624,chr10,119000001,119100000,0.4027,0.5973,0
16625,chr10,119100001,119200000,0.42576,0.57424,0
16626,chr10,119200001,119300000,0.47552,0.52448,0
16627,chr10,119300001,119400000,0.47437,0.52563,0
16628,chr10,119400001,119500000,0.44517,0.55483,0
16629,chr10,119500001,119600000,0.43946,0.56054,0
16630,chr10,119600001,119700000,0.41719,0.58281,0
16631,chr10,119700001,119800000,0.38048,0.61952,0
16632,chr10,119800001,119900000,0.38147,0.61853,0
16633,chr10,119900001,120000000,0.38727,0.61273,0
16634,chr10,120000001,120100000,0.40447,0.59553,0
16635,chr10,120100001,120200000,0.38541,0.61459,0
16636,chr10,120200001,120300000,0.41487,0.58513,0
16637,chr10,120300001,120400000,0.4494,0.5506,0
16638,chr10,120400001,120500000,0.40876,0.59124,0
16639,chr10,120500001,120600000,0.46165,0.53835,0
16640,chr10,120600001,120700000,0.43626,0.56374,0
16641,chr10,120700001,120800000,0.46742,0.53258,0
16642,chr10,120800001,120900000,0.44667,0.55333,0
16643,chr10,120900001,121000000,0.47187,0.52813,0
16644,chr10,121000001,121100000,0.50168,0.49832,0
16645,chr10,121100001,121200000,0.51224,0.48776,0
16646,chr10,121200001,121300000,0.50409,0.49591,0
16647,chr10,121300001,121400000,0.43461,0.56539,0
16648,chr10,121400001,121500000,0.46797,0.53203,0
16649,chr10,121500001,121600000,0.40841,0.59159,0
16650,chr10,121600001,121700000,0.41372,0.58628,0
16651,chr10,121700001,121800000,0.4194,0.5806,0
16652,chr10,121800001,121900000,0.41703,0.58297,0
16653,chr10,121900001,122000000,0.40905,0.59095,0
16654,chr10,122000001,122100000,0.4017,0.5983,0
16655,chr10,122100001,122200000,0.42128,0.57872,0
16656,chr10,122200001,122300000,0.42878,0.57122,0
16657,chr10,122300001,122400000,0.41989,0.58011,0
16658,chr10,122400001,122500000,0.40033,0.59967,0
16659,chr10,122500001,122600000,0.42053,0.57947,0
16660,chr10,122600001,122700000,0.40636,0.59364,0
16661,chr10,122700001,122800000,0.43692,0.56308,0
16662,chr10,122800001,122900000,0.42907,0.57093,0
16663,chr10,122900001,123000000,0.41951,0.58049,0
16664,chr10,123000001,123100000,0.41631,0.58369,0
16665,chr10,123100001,123200000,0.43477,0.56523,0
16666,chr10,123200001,123300000,0.45265,0.54735,0
16667,chr10,123300001,123400000,0.46542,0.53458,0
16668,chr10,123400001,123500000,0.45702,0.54298,0
16669,chr10,123500001,123600000,0.38123,0.61877,0
16670,chr10,123600001,123700000,0.40624,0.59376,0
16671,chr10,123700001,123800000,0.45002,0.54998,0
16672,chr10,123800001,123900000,0.4813,0.5187,0
16673,chr10,123900001,124000000,0.49636,0.50364,0
16674,chr10,124000001,124100000,0.46132,0.53868,0
16675,chr10,124100001,124200000,0.40322,0.59678,0
16676,chr10,124200001,124300000,0.47523,0.52477,0
16677,chr10,124300001,124400000,0.48738,0.51262,0
16678,chr10,124400001,124500000,0.44755,0.55245,0
16679,chr10,124500001,124600000,0.42902,0.57098,0
16680,chr10,124600001,124700000,0.39696,0.60304,0
16681,chr10,124700001,124800000,0.40507,0.59493,0
16682,chr10,124800001,124900000,0.45267,0.54733,0
16683,chr10,124900001,125000000,0.43616,0.56384,0
16684,chr10,125000001,125100000,0.43135,0.56865,0
16685,chr10,125100001,125200000,0.45602,0.54398,0
16686,chr10,125200001,125300000,0.46946,0.53054,0
16687,chr10,125300001,125400000,0.45428,0.54572,0
16688,chr10,125400001,125500000,0.47238,0.52762,0
16689,chr10,125500001,125600000,0.446,0.554,0
16690,chr10,125600001,125700000,0.46739,0.53261,0
16691,chr10,125700001,125800000,0.484,0.516,0
16692,chr10,125800001,125900000,0.34629,0.34843,0
16693,chr10,125900001,126000000,0.39935,0.40593,0
16694,chr10,126000001,126100000,0.48662,0.51338,0
16695,chr10,126100001,126200000,0.48799,0.51201,0
16696,chr10,126200001,126300000,0.54653,0.45347,0
16697,chr10,126300001,126400000,0.5418,0.4582,0
16698,chr10,126400001,126500000,0.45062,0.54938,0
16699,chr10,126500001,126600000,0.45081,0.54919,0
16700,chr10,126600001,126700000,0.43966,0.56034,0
16701,chr10,126700001,126800000,0.4957,0.5043,0
16702,chr10,126800001,126900000,0.48565,0.51435,0
16703,chr10,126900001,127000000,0.4403,0.5597,0
16704,chr10,127000001,127100000,0.4009,0.5991,0
16705,chr10,127100001,127200000,0.42081,0.57919,0
16706,chr10,127200001,127300000,0.4387,0.5613,0
16707,chr10,127300001,127400000,0.42592,0.57408,0
16708,chr10,127400001,127500000,0.43771,0.56229,0
16709,chr10,127500001,127600000,0.41892,0.58108,0
16710,chr10,127600001,127700000,0.41359,0.58641,0
16711,chr10,127700001,127800000,0.43767,0.56233,0
16712,chr10,127800001,127900000,0.43363,0.56637,0
16713,chr10,127900001,128000000,0.43327,0.56673,0
16714,chr10,128000001,128100000,0.42171,0.57829,0
16715,chr10,128100001,128200000,0.42521,0.57479,0
16716,chr10,128200001,128300000,0.4301,0.5699,0
16717,chr10,128300001,128400000,0.44194,0.55806,0
16718,chr10,128400001,128500000,0.41724,0.58276,0
16719,chr10,128500001,128600000,0.4442,0.5558,0
16720,chr10,128600001,128700000,0.07732,0.08337,0
16721,chr10,128700001,128800000,0.15081,0.1885,0
16722,chr10,128800001,128900000,0.45228,0.54772,0
16723,chr10,128900001,129000000,0.44236,0.55764,0
16724,chr10,129000001,129100000,0.42308,0.57692,0
16725,chr10,129100001,129200000,0.4582,0.5418,0
16726,chr10,129200001,129300000,0.46494,0.53506,0
16727,chr10,129300001,129400000,0.41714,0.58286,0
16728,chr10,129400001,129500000,0.38735,0.61265,0
16729,chr10,129500001,129600000,0.41765,0.58235,0
16730,chr10,129600001,129700000,0.45022,0.54978,0
16731,chr10,129700001,129800000,0.46477,0.53523,0
16732,chr10,129800001,129900000,0.49102,0.50898,0
16733,chr10,129900001,130000000,0.43481,0.56519,0
16734,chr10,130000001,130100000,0.45988,0.54012,0
16735,chr10,130100001,130200000,0.43615,0.56385,0
16736,chr10,130200001,130300000,0.47561,0.52439,0
16737,chr10,130300001,130400000,0.44201,0.55799,0
16738,chr10,130400001,130500000,0.42014,0.57986,0
16739,chr10,130500001,130600000,0.44177,0.55823,0
16740,chr10,130600001,130700000,0.43903,0.56097,0
16741,chr10,130700001,130800000,0.46451,0.53549,0
